parent_sku,family_count,child_sku,"Color Temperature (CCT)","Finish Options","Factory Installed Lamps","Wiring Options","End Cap Finish Options","Lamp Type Options","Select Reflector","Voltage Options","Wattage Options","Letter Color Options","Number of Faces","Wattage & Lumen Options","Fixture Wattage",Color,"Main Cable Length","Lens Options","Height Options","Wattage & Optics Options","Driver Option","LED Module & Wattage Options","End Cap Options",WattageOptions,"Pendant Mounting Kit","Beam Angle Options","Mounting Options","Trim Ring Finish","Select Finish (Reflectors & Baffles)","Length & Wattage Options","Output Wattage Options","Output Voltage Options","Wattage & Optics/Beams Options","Connector Type Options","Emergency Battery Options","Trimplate Options","Occupancy Sensor","Trim Options","Size\, Wattage & Lumen Options","Size & Wattage Options","Control Options","Square Trim Ring Options","Round Trim Ring Options","Accessories Options","Trim Shape Options","Color Te\,mperature (CCT)","Reflector Options",Reflector,"Reflector Finish","Color Temperature","Fixture Options","Color Temperat","Frosted Lens","Distribution Options"
EX-WPG-60W,4,EX-WPG-60W-30K-BK-HV,3000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-30K-PCB,3000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-30K-PCB-HV,3000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-30K,3000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-30K-HV,3000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-40K-PCB,4000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-40K-PCB-HV,4000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-40K,4000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-40K-HV,4000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-50K-PCB,5000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-50K-PCB-HV,5000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-50K,5000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FL-100W,3,EX-FL-100W-50K-HV,5000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-ST-1200W,2,EX-ST-1200W-30K,3000K,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-1200W,2,EX-ST-1200W-30K-HV2,3000K,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-1200W,2,EX-ST-1200W-40K,4000K,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-1200W,2,EX-ST-1200W-40K-HV2,4000K,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-1200W,2,EX-ST-1200W-50K,5000K,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-1200W,2,EX-ST-1200W-50K-HV2,5000K,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-30K-OCC,3000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Dimming Occupancy Senior Installed",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-30K-OCC-HV,3000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Dimming Occupancy Senior Installed",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-30K-PCB,3000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-30K-PCB-HV,3000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-30K,3000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-30K-HV,3000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-40K-OCC,4000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Dimming Occupancy Senior Installed",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-40K-OCC-HV,4000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Dimming Occupancy Senior Installed",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-40K-PCB,4000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-40K-PCB-HV,4000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-40K,4000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-40K-HV,4000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-50K-OCC,5000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Dimming Occupancy Senior Installed",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-50K-OCC-HV,5000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Dimming Occupancy Senior Installed",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-50K-PCB,5000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-50K-PCB-HV,5000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-50K,5000K,,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-DBAL-200W,3,EX-DBAL-200W-50K-HV,5000K,,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC01-BK,3000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC01-BK-HV,3000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC01-WH,3000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC01-WH-HV,3000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC01-GR,3000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC01-GR-HV,3000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC02-BK,3000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC02-BK-HV,3000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC02-WH,3000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC02-WH-HV,3000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC02-GR,3000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-OCC02-GR-HV,3000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-PCB-BK,3000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-PCB-BK-HV,3000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-PCB-WH,3000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-PCB-WH-HV,3000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-PCB-GR,3000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-PCB-GR-HV,3000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC01-BK,4000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC01-BK-HV,4000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC01-WH,4000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC01-WH-HV,4000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC01-GR,4000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC01-GR-HV,4000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC02-BK,4000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC02-BK-HV,4000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC02-WH,4000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC02-WH-HV,4000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC02-GR,4000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-OCC02-GR-HV,4000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-PCB-BK,4000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-PCB-BK-HV,4000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-PCB-WH,4000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-PCB-WH-HV,4000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-PCB-GR,4000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-PCB-GR-HV,4000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-BK,3000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-BK-HV,3000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-WH,3000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-WH-HV,3000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-GR,3000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-30K-GR-HV,3000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-BK,4000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-BK-HV,4000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-WH,4000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-WH-HV,4000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-GR,4000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-WPS-35W,4,EX-WPS-35W-40K-GR-HV,4000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/827-H-39,2700K,,,,,,,Horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/827-V-39,2700K,,,,,,,Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/830-H-39,3000K,,,,,,,Horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/830-V-39,3000K,,,,,,,Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/840-H-39,4000K,,,,,,,Horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/840-V-39,4000K,,,,,,,Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/850-H-39,5000K,,,,,,,Horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPZ-LPLT9D,2,LPLT9D/850-V-39,5000K,,,,,,,Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-EXL-8FT,1,EX-EXL-8FT-OCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-EXL-8FT,1,EX-EXL-8FT-OCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-EXL-8FT,1,EX-EXL-8FT-EM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,,,,,
EX-EXL-8FT,1,EX-EXL-8FT-NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-LRK-4FT,1,EX-LRK-4FT-OCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On/Off Occupancy Sensor",,,,,,,,,,,,,
EX-LRK-4FT,1,EX-LRK-4FT-OCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bi-Level Occupancy Sensor",,,,,,,,,,,,,
EX-LRK-4FT,1,EX-LRK-4FT-EM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,,,,,
EX-LRK-4FT,1,EX-LRK-4FT-NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FP22,2,EX-FP22-EM,,,,,,,,,,,,,,,,,,,,,,,,,"T-bar Ceiling Standard",,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,,,,,
EX-FP22,2,EX-FP22-NO,,,,,,,,,,,,,,,,,,,,,,,,,"T-bar Ceiling Standard",,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FP22,2,EX-FP22-SMK-EM,,,,,,,,,,,,,,,,,,,,,,,,,"Surface Mounting Kit 2x2",,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,,,,,
EX-FP22,2,EX-FP22-SMK-NO,,,,,,,,,,,,,,,,,,,,,,,,,"Surface Mounting Kit 2x2",,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FP14=,2,EX-FP14-EM,,,,,,,,,,,,,,,,,,,,,,,,,"T-bar Ceiling Standard",,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,,,,,
EX-FP14=,2,EX-FP14-NO,,,,,,,,,,,,,,,,,,,,,,,,,"T-bar Ceiling Standard",,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-FP14=,2,EX-FP14-SMK14-EM,,,,,,,,,,,,,,,,,,,,,,,,,"Surface Mounting Kit 2x2",,,,,,,,,,,,,,"Emergency Backup",,,,,,,,,,,,,
EX-FP14=,2,EX-FP14-SMK14-NO,,,,,,,,,,,,,,,,,,,,,,,,,"Surface Mounting Kit 2x2",,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-ST-500W,2,EX-ST-500W-30K,3000K,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-500W,2,EX-ST-500W-30K-HV,3000K,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-500W,2,EX-ST-500W-40K,4000K,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-500W,2,EX-ST-500W-40K-HV,4000K,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-500W,2,EX-ST-500W-50K,5000K,,,,,,,120-277V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-ST-500W,2,EX-ST-500W-50K-HV,5000K,,,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-PCB-BK,3000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-PCB-BK-HV,3000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-BK,3000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-BK-HV,3000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-PCB-WH,3000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-PCB-WH-HV,3000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-WH,3000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-WH-HV,3000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-PCB-GR,3000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-PCB-GR-HV,3000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-GR,3000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-30K-GR-HV,3000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-PCB-BK,4000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-PCB-BK-HV,4000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-BK,4000K,Black,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-BK-HV,4000K,Black,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-PCB-WH,4000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-PCB-WH-HV,4000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-WH,4000K,White,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-WH-HV,4000K,White,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-PCB-GR,4000K,Gray,,,,,,120-277VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
EX-PTS-50W,4,EX-PTS-50W-40K-PCB-GR-HV,4000K,Gray,,,,,,347-480VAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Button Style Photocell",,,,,,,,,,,,,
