parent_sku,Child_sku,ProductId,Product Name,,,
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-99LTU120D200DMVWHRD-F5-50K,68115,[S]Size & Wattage Options,99 Diameter - Uplight 120W & 13800 Lumens\ Downlight 200W & 23000 Lumens - Fan (5 Fixtures),[S]Color Temperature (CCT),5000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-99LTU144D240DMVWHRD-F6-35K,68117,[S]Size & Wattage Options,99 Diameter - Uplight 144W & 16560 Lumens\ Downlight 240W & 27600 Lumens - Fan (6 Fixtures),[S]Color Temperature (CCT),3000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-99LTU144D240DMVWHRD-F6-40K,68119,[S]Size & Wattage Options,99 Diameter - Uplight 144W & 16560 Lumens\ Downlight 240W & 27600 Lumens - Fan (6 Fixtures),[S]Color Temperature (CCT),4000K (Standard)
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-99LTU144D240DMVWHRD-F6-50K,68121,[S]Size & Wattage Options,99 Diameter - Uplight 144W & 16560 Lumens\ Downlight 240W & 27600 Lumens - Fan (6 Fixtures),[S]Color Temperature (CCT),5000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD180DMVWHRD-F3-35K,68122,[S]Size & Wattage Options,147 Diameter - Downlight Only 180W & 20700 Lumens - Fan (3 Fixtures),[S]Color Temperature (CCT),3000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD180DMVWHRD-F3-40K,68124,[S]Size & Wattage Options,147 Diameter - Downlight Only 180W & 20700 Lumens - Fan (3 Fixtures),[S]Color Temperature (CCT),4000K (Standard)
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD180DMVWHRD-F3-50K,68126,[S]Size & Wattage Options,147 Diameter - Downlight Only 180W & 20700 Lumens - Fan (3 Fixtures),[S]Color Temperature (CCT),5000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD300DMVWHRD-F5-35K,68128,[S]Size & Wattage Options,147 Diameter - Downlight Only 300W & 34500 Lumens - Fan (5 Fixtures),[S]Color Temperature (CCT),3000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD300DMVWHRD-F5-40K,68130,[S]Size & Wattage Options,147 Diameter - Downlight Only 300W & 34500 Lumens - Fan (5 Fixtures),[S]Color Temperature (CCT),4000K (Standard)
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD300DMVWHRD-F5-50K,68131,[S]Size & Wattage Options,147 Diameter - Downlight Only 300W & 34500 Lumens - Fan (5 Fixtures),[S]Color Temperature (CCT),5000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD360DMVWHRD-F6-35K,68133,[S]Size & Wattage Options,147 Diameter - Downlight Only 360W & 41400 Lumens - Fan (6 Fixtures),[S]Color Temperature (CCT),3000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD360DMVWHRD-F6-40K,68135,[S]Size & Wattage Options,147 Diameter - Downlight Only 360W & 41400 Lumens - Fan (6 Fixtures),[S]Color Temperature (CCT),4000K (Standard)
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTD360DMVWHRD-F6-50K,68137,[S]Size & Wattage Options,147 Diameter - Downlight Only 360W & 41400 Lumens - Fan (6 Fixtures),[S]Color Temperature (CCT),5000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTU108D180DMVWHRD-F3-35K,68138,[S]Size & Wattage Options,147 Diameter - Uplight 108W & 12420 Lumens\ Downlight 180W & 20700 Lumens - Fan (3 Fixtures),[S]Color Temperature (CCT),3000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTU108D180DMVWHRD-F3-40K,68140,[S]Size & Wattage Options,147 Diameter - Uplight 108W & 12420 Lumens\ Downlight 180W & 20700 Lumens - Fan (3 Fixtures),[S]Color Temperature (CCT),4000K (Standard)
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTU108D180DMVWHRD-F3-50K,68142,[S]Size & Wattage Options,147 Diameter - Uplight 108W & 12420 Lumens\ Downlight 180W & 20700 Lumens - Fan (3 Fixtures),[S]Color Temperature (CCT),5000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTU180D300DMVWHRD-F5-35K,68144,[S]Size & Wattage Options,147 Diameter - Uplight 180W & 20700 Lumens\ Downlight 300W & 34500 Lumens - Fan (5 Fixtures),[S]Color Temperature (CCT),3000K
TF-PLY23PFR-FAN,TF-PLY23PFR-FAN-147LTU180D300DMVWHRD-F5-40K,68146,[S]Size & Wattage Options,147 Diameter - Uplight 180W & 20700 Lumens\ Downlight 300W & 34500 Lumens - Fan (5 Fixtures),[S]Color Temperature (CCT),4000K (Standard)
WM-PL12-3KIT,WM-PL12-3KIT-30K-WH,68170,[S]Color Temperature (CCT),3000K,[S]Finish Options,White
WM-PL12-3KIT,WM-PL12-3KIT-30K-BK,68172,[S]Color Temperature (CCT),3000K,[S]Finish Options,Black
WM-PL12-3KIT,WM-PL12-3KIT-30K-BN,68173,[S]Color Temperature (CCT),3000K,[S]Finish Options,Brushed Nickel
WM-PL12-3KIT,WM-PL12-3KIT-40K-WH,68175,[S]Color Temperature (CCT),4000K,[S]Finish Options,White
WM-PL12-3KIT,WM-PL12-3KIT-40K-BK,68176,[S]Color Temperature (CCT),4000K,[S]Finish Options,Black
WM-PL12-3KIT,WM-PL12-3KIT-40K-BN,68178,[S]Color Temperature (CCT),4000K,[S]Finish Options,Brushed Nickel
WM-PL12-3KIT,WM-PL12-3KIT-50K-WH,68180,[S]Color Temperature (CCT),5000K,[S]Finish Options,White
WM-PL12-3KIT,WM-PL12-3KIT-50K-BK,68181,[S]Color Temperature (CCT),5000K,[S]Finish Options,Black
WM-PL12-3KIT,WM-PL12-3KIT-50K-BN,68183,[S]Color Temperature (CCT),5000K,[S]Finish Options,Brushed Nickel
WM-PL12ADJ,WM-PL12ADJ-30K-WH,68197,[S]Color Temperature (CCT),3000K,[S]Finish Options,White
WM-PL12ADJ,WM-PL12ADJ-30K-BK,68198,[S]Color Temperature (CCT),3000K,[S]Finish Options,Black
WM-PL12ADJ,WM-PL12ADJ-30K-BN,68200,[S]Color Temperature (CCT),3000K,[S]Finish Options,Brushed Nicek
WM-PL12ADJ,WM-PL12ADJ-40K-WH,68202,[S]Color Temperature (CCT),4000K,[S]Finish Options,White
WM-PL12ADJ,WM-PL12ADJ-40K-BK,68203,[S]Color Temperature (CCT),4000K,[S]Finish Options,Black
WM-PL12ADJ,WM-PL12ADJ-40K-BN,68205,[S]Color Temperature (CCT),4000K,[S]Finish Options,Brushed Nicek
WM-PL12ADJ,WM-PL12ADJ-50K-WH,68206,[S]Color Temperature (CCT),5000K,[S]Finish Options,White
WM-PL12ADJ,WM-PL12ADJ-50K-BK,68208,[S]Color Temperature (CCT),5000K,[S]Finish Options,Black
WM-PL12ADJ,WM-PL12ADJ-50K-BN,68210,[S]Color Temperature (CCT),5000K,[S]Finish Options,Brushed Nicek
WM-TR1-S-10W,WM-TR1-S-10W-WH-30K,68225,[S]Finish Options,White,[S]Color Temperature (CCT),3000K
WM-TR1-S-10W,WM-TR1-S-10W-WH-40K,68226,[S]Finish Options,White,[S]Color Temperature (CCT),4000K
WM-TR1-S-10W,WM-TR1-S-10W-BK-30K,68228,[S]Finish Options,Black,[S]Color Temperature (CCT),3000K
WM-TR1-S-10W,WM-TR1-S-10W-BK-40K,68229,[S]Finish Options,Black,[S]Color Temperature (CCT),4000K
WM-CRLC-EGN,WM-CRLC-EGN-15W-30K-D,68235,[S]Wattage & Lumen Options,15 Watts / 1\200 Lumens,[S]Color Temperature (CCT),3000K
WM-CRLC-EGN,WM-CRLC-EGN-15W-40K-D,68236,[S]Wattage & Lumen Options,15 Watts / 1\200 Lumens,[S]Color Temperature (CCT),4000K
WM-CRLC-EGN,WM-CRLC-EGN-15W-50K-D,68238,[S]Wattage & Lumen Options,15 Watts / 1\200 Lumens,[S]Color Temperature (CCT),5000K
WM-CRLC-EGN,WM-CRLC-EGN-15W-MCT-D,68239,[S]Wattage & Lumen Options,15 Watts / 1\200 Lumens,[S]Color Temperature (CCT),CCT Selectable
WM-CRLC-EGN,WM-CRLC-EGN-20W-30K-D,68241,[S]Wattage & Lumen Options,20 Watts / 1\640 Lumens,[S]Color Temperature (CCT),3000K
WM-CRLC-EGN,WM-CRLC-EGN-20W-40K-D,68243,[S]Wattage & Lumen Options,20 Watts / 1\640 Lumens,[S]Color Temperature (CCT),4000K
WM-CRLC-EGN,WM-CRLC-EGN-20W-50K-D,68244,[S]Wattage & Lumen Options,20 Watts / 1\640 Lumens,[S]Color Temperature (CCT),5000K
WM-CRLC-EGN,WM-CRLC-EGN-20W-MCT-D,68246,[S]Wattage & Lumen Options,20 Watts / 1\640 Lumens,[S]Color Temperature (CCT),CCT Selectable
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-30K-C,68352,[S]Color Temperature (CCT),3000K,[S]Finish Options,Clear
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-30K-F,68353,[S]Color Temperature (CCT),3000K,[S]Finish Options,Frosted
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-35K-C,68355,[S]Color Temperature (CCT),3500K,[S]Finish Options,Clear
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-35K-F,68356,[S]Color Temperature (CCT),3500K,[S]Finish Options,Frosted
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-40K-C,68358,[S]Color Temperature (CCT),4000K,[S]Finish Options,Clear
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-40K-F,68360,[S]Color Temperature (CCT),4000K,[S]Finish Options,Frosted
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-50K-C,68361,[S]Color Temperature (CCT),5000K,[S]Finish Options,Clear
WM-T8-EZ4-HL-15W,WM-T8-EZ4-HL-15W-50K-F,68363,[S]Color Temperature (CCT),5000K,[S]Finish Options,Frosted
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-30K-C,68370,[S]Color Temperature (CCT),3000K,[S]Finish Options,Clear
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-30K-F,68372,[S]Color Temperature (CCT),3000K,[S]Finish Options,Frosted
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-35K-C,68373,[S]Color Temperature (CCT),3500K,[S]Finish Options,Clear
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-35K-F,68375,[S]Color Temperature (CCT),3500K,[S]Finish Options,Frosted
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-40K-C,68376,[S]Color Temperature (CCT),4000K,[S]Finish Options,Clear
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-40K-F,68378,[S]Color Temperature (CCT),4000K,[S]Finish Options,Frosted
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-50K-C,68380,[S]Color Temperature (CCT),5000K,[S]Finish Options,Clear
WM-T8-EZ5-GS-2FT-8W,WM-T8-EZ5-GS-2FT-8W-50K-F,68381,[S]Color Temperature (CCT),5000K,[S]Finish Options,Frosted
WM-TR1-R-10W,WM-TR1-R-10W-BK-30K,68419,[S]Finish Options,Black,[S]Color Temperature (CCT),3000K
WM-TR1-R-10W,WM-TR1-R-10W-BK-40K,68420,[S]Finish Options,Black,[S]Color Temperature (CCT),4000K
WM-TR1-R-10W,WM-TR1-R-10W-BK-50K,68422,[S]Finish Options,Black,[S]Color Temperature (CCT),5000K
WM-TR1-R-10W,WM-TR1-R-10W-WH-30K,68423,[S]Finish Options,White,[S]Color Temperature (CCT),3000K
WM-TR1-R-10W,WM-TR1-R-10W-WH-40K,68425,[S]Finish Options,White,[S]Color Temperature (CCT),4000K
WM-TR1-R-10W,WM-TR1-R-10W-WH-50K,68427,[S]Finish Options,White,[S]Color Temperature (CCT),5000K
WM-HPL,WM-HPL-16W-30K-E26,68437,[S]Wattage & Lumen Options,16 Watts / 2\000 Lumens,[S]Color Temperature (CCT),3000K
WM-HPL,WM-HPL-16W-50K-E26,68439,[S]Wattage & Lumen Options,16 Watts / 2\000 Lumens,[S]Color Temperature (CCT),5000K
WM-HPL,WM-HPL-24W-30K-E26,68440,[S]Wattage & Lumen Options,24 Watts / 3\000 Lumens,[S]Color Temperature (CCT),3000K
WM-HPL,WM-HPL-24W-50K-E26,68442,[S]Wattage & Lumen Options,24 Watts / 3\000 Lumens,[S]Color Temperature (CCT),5000K
WM-HPL,WM-HPL-32W-30K-E26,68443,[S]Wattage & Lumen Options,32 Watts / 4\000 Lumens,[S]Color Temperature (CCT),3000K
WM-HPL,WM-HPL-32W-50K-E26,68445,[S]Wattage & Lumen Options,32 Watts / 4\000 Lumens,[S]Color Temperature (CCT),5000K
WM-HPL,WM-HPL-10PK-40W-30K-E26,68446,[S]Wattage & Lumen Options,40 Watts / 5\000 Lumens,[S]Color Temperature (CCT),3000K
WM-HPL,WM-HPL-10PK-40W-50K-E26,68448,[S]Wattage & Lumen Options,40 Watts / 5\000 Lumens,[S]Color Temperature (CCT),5000K
WM-CDX-55W,WM-CDX-55W-35K-WH,68459,[S]Color Temperature (CCT),3500K,[S]Finish Options,White
WM-CDX-55W,WM-CDX-55W-35K-BR,68461,[S]Color Temperature (CCT),3500K,[S]Finish Options,Bronze
WM-CDX-55W,WM-CDX-55W-40K-WH,68463,[S]Color Temperature (CCT),4000K,[S]Finish Options,White
WM-CDX-55W,WM-CDX-55W-40K-BR,68464,[S]Color Temperature (CCT),4000K,[S]Finish Options,Bronze
WM-CDX-55W,WM-CDX-55W-50K-WH,68466,[S]Color Temperature (CCT),5000K,[S]Finish Options,White
WM-CDX-55W,WM-CDX-55W-50K-BR,68467,[S]Color Temperature (CCT),5000K,[S]Finish Options,Bronze
WM-CDX-35W,WM-CDX-35W-35K-WH,68473,[S]Color Temperature (CCT),3500K,[S]Finish Options,White
WM-CDX-35W,WM-CDX-35W-35K-BR,68474,[S]Color Temperature (CCT),3500K,[S]Finish Options,Bronze
WM-CDX-35W,WM-CDX-35W-40K-WH,68476,[S]Color Temperature (CCT),4000K,[S]Finish Options,White
WM-CDX-35W,WM-CDX-35W-40K-BR,68477,[S]Color Temperature (CCT),4000K,[S]Finish Options,Bronze
WM-CDX-35W,WM-CDX-35W-50K-WH,68479,[S]Color Temperature (CCT),5000K,[S]Finish Options,White
WM-CDX-35W,WM-CDX-35W-50K-BR,68481,[S]Color Temperature (CCT),5000K,[S]Finish Options,Bronze
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-UZTD-27,69108,[S]Voltage Options,120~277V\ 0-10V\  Triac & ELV dimming,[S]Color Temperature (CCT),2700K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-UZTD-30,69109,[S]Voltage Options,120~277V\ 0-10V\  Triac & ELV dimming,[S]Color Temperature (CCT),3000K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-UZTD-35,69111,[S]Voltage Options,120~277V\ 0-10V\  Triac & ELV dimming,[S]Color Temperature (CCT),3500K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-UZTD-40,69113,[S]Voltage Options,120~277V\ 0-10V\  Triac & ELV dimming,[S]Color Temperature (CCT),4000K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE5-27,69114,[S]Voltage Options,Lutron 5% EcoSystem,[S]Color Temperature (CCT),2700K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE5-30,69116,[S]Voltage Options,Lutron 5% EcoSystem,[S]Color Temperature (CCT),3000K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE5-35,69117,[S]Voltage Options,Lutron 5% EcoSystem,[S]Color Temperature (CCT),3500K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE5-40,69119,[S]Voltage Options,Lutron 5% EcoSystem,[S]Color Temperature (CCT),4000K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE1-27,69121,[S]Voltage Options,Lutron 1% EcoSystem  SoftOn/FadeToBlack,[S]Color Temperature (CCT),2700K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE1-30,69122,[S]Voltage Options,Lutron 1% EcoSystem  SoftOn/FadeToBlack,[S]Color Temperature (CCT),3000K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE1-35,69124,[S]Voltage Options,Lutron 1% EcoSystem  SoftOn/FadeToBlack,[S]Color Temperature (CCT),3500K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-ULDE1-40,69125,[S]Voltage Options,Lutron 1% EcoSystem  SoftOn/FadeToBlack,[S]Color Temperature (CCT),4000K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-LTE-27,69127,[S]Voltage Options,2-Wire 120V Lutron  Dimming,[S]Color Temperature (CCT),2700K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-LTE-30,69129,[S]Voltage Options,2-Wire 120V Lutron  Dimming,[S]Color Temperature (CCT),3000K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-LTE-35,69130,[S]Voltage Options,2-Wire 120V Lutron  Dimming,[S]Color Temperature (CCT),3500K
LT-LEDH-RT4SICA,LT-LEDH-RT4SICA-LTE-40,69132,[S]Voltage Options,2-Wire 120V Lutron  Dimming,[S]Color Temperature (CCT),4000K
EX-BFL,EX-BFL-10W-30K,69258,[S]Wattage & Lumen Options,10 Watts / 1\000 Lumens,[S]Color Temperature (CCT),3000K
EX-BFL,EX-BFL-10W-40K,69260,[S]Wattage & Lumen Options,10 Watts / 1\000 Lumens,[S]Color Temperature (CCT),4000K
EX-BFL,EX-BFL-10W-50K,69261,[S]Wattage & Lumen Options,10 Watts / 1\000 Lumens,[S]Color Temperature (CCT),5000K
EX-BFL,EX-BFL-20W-30K,69263,[S]Wattage & Lumen Options,20 Watts / 2\000 Lumens,[S]Color Temperature (CCT),3000K
EX-BFL,EX-BFL-20W-40K,69265,[S]Wattage & Lumen Options,20 Watts / 2\000 Lumens,[S]Color Temperature (CCT),4000K
EX-BFL,EX-BFL-20W-50K,69266,[S]Wattage & Lumen Options,20 Watts / 2\000 Lumens,[S]Color Temperature (CCT),5000K
EX-WPMN,EX-WPMN-15W-40K,69272,[S]Wattage & Lumen Options,15 Watts / 1\650 Lumens,[S]Color Temperature (CCT),4000K
EX-WPMN,EX-WPMN-15W-50K,69273,[S]Wattage & Lumen Options,15 Watts / 1\650 Lumens,[S]Color Temperature (CCT),5000K
EX-WPMN,EX-WPMN-25W-40K,69275,[S]Wattage & Lumen Options,25 Watts / 2\750 Lumens,[S]Color Temperature (CCT),4000K
EX-WPMN,EX-WPMN-25W-50K,69277,[S]Wattage & Lumen Options,25 Watts / 2\750 Lumens,[S]Color Temperature (CCT),5000K
BL-HBRE,BL-HBRE-14L-4K,69682,[S]Wattage & Lumen Options,100 Watts / 14\497 Lumens,[S]Color Temperature (CCT),4000K
BL-HBRE,BL-HBRE-14L-5K,69684,[S]Wattage & Lumen Options,100 Watts / 14\497 Lumens,[S]Color Temperature (CCT),5000K
BL-HBRE,BL-HBRE-21L-4K,69686,[S]Wattage & Lumen Options,150 Watts / 20\859 Lumens,[S]Color Temperature (CCT),4000K
BL-HBRE,BL-HBRE-21L-5K,69687,[S]Wattage & Lumen Options,150 Watts / 20\859 Lumens,[S]Color Temperature (CCT),5000K
BL-HBRE,BL-HBRE-28L-4K,69689,[S]Wattage & Lumen Options,200 Watts / 28\341 Lumens,[S]Color Temperature (CCT),4000K
BL-HBRE,BL-HBRE-28L-5K,69690,[S]Wattage & Lumen Options,200 Watts / 28\341 Lumens,[S]Color Temperature (CCT),5000K
BL-HBRE,BL-HBRE-34L-4K,69692,[S]Wattage & Lumen Options,241 Watts / 33\552 Lumens,[S]Color Temperature (CCT),4000K
BL-HBRE,BL-HBRE-34L-5K,69693,[S]Wattage & Lumen Options,241 Watts / 33\552 Lumens,[S]Color Temperature (CCT),5000K
BL-HBLA,BL-HBLA-15L-4K,69699,[S]Wattage & Lumen Options,110 Watts / 15\000 Lumens,[S]Color Temperature (CCT),4000K
BL-HBLA,BL-HBLA-15L-5K,69700,[S]Wattage & Lumen Options,110 Watts / 15\000 Lumens,[S]Color Temperature (CCT),5000K
BL-HBLA,BL-HBLA-23L-4K,69702,[S]Wattage & Lumen Options,165 Watts / 23\000 Lumens,[S]Color Temperature (CCT),4000K
BL-HBLA,BL-HBLA-23L-5K,69703,[S]Wattage & Lumen Options,165 Watts / 23\000 Lumens,[S]Color Temperature (CCT),5000K
BL-HBLA,BL-HBLA-30L-4K,69705,[S]Wattage & Lumen Options,220 Watts / 30\000 Lumens,[S]Color Temperature (CCT),4000K
BL-HBLA,BL-HBLA-30L-5K,69706,[S]Wattage & Lumen Options,220 Watts / 30\000 Lumens,[S]Color Temperature (CCT),5000K
MX-WPCL,MX-WPCL-40-UT4-CSB,69712,[S]Wattage & Lumen Options,40 Watts / 4800 Lumens,[S]Voltage Options,120-277V
MX-WPCL,MX-WPCL-40-HT4-CSB,69713,[S]Wattage & Lumen Options,40 Watts / 4800 Lumens,[S]Voltage Options,347-480V
MX-WPCL,MX-WPCL-70-UT4-CSB,69715,[S]Wattage & Lumen Options,70 Watts / 8400 Lumens,[S]Voltage Options,120-277V
MX-WPCL,MX-WPCL-70-HT4-CSB,69716,[S]Wattage & Lumen Options,70 Watts / 8400 Lumens,[S]Voltage Options,347-480V
MX-WPCL,MX-WPCL-100-UT4-CSB,69718,[S]Wattage & Lumen Options,100 Watts / 12000 Lumens,[S]Voltage Options,120-277V
MX-WPCL,MX-WPCL-100-HT4-CSB,69720,[S]Wattage & Lumen Options,100 Watts / 12000 Lumens,[S]Voltage Options,347-480V
BL-PNL2X4,BL-PNL2X4-50L-35K-PRM,69725,[S]Wattage & Lumen Options,40 Watts / 5\000 Lumens,[S]Color Temperature (CCT),3500K
BL-PNL2X4,BL-PNL2X4-50L-4K-PRM,69727,[S]Wattage & Lumen Options,40 Watts / 5\000 Lumens,[S]Color Temperature (CCT),4000K
BL-PNL2X4,BL-PNL2X4-50L-5K-PRM,69728,[S]Wattage & Lumen Options,40 Watts / 5\000 Lumens,[S]Color Temperature (CCT),5000K
BL-PNL2X4,BL-PNL2X4-70L-35K-PRM,69730,[S]Wattage & Lumen Options,55 Watts / 7\000 Lumens,[S]Color Temperature (CCT),3500K
BL-PNL2X4,BL-PNL2X4-70L-4K-PRM,69731,[S]Wattage & Lumen Options,55 Watts / 7\000 Lumens,[S]Color Temperature (CCT),4000K
BL-PNL2X4,BL-PNL2X4-70L-5K-PRM,69733,[S]Wattage & Lumen Options,55 Watts / 7\000 Lumens,[S]Color Temperature (CCT),5000K
BL-BLCSLEDSS,BL-BLCSLEDSS-2FT-20-35KMV-ET,69769,[S]Length & Wattage Options,2 Foot / 20W,[S]Color Temperature (CCT),3500K
BL-BLCSLEDSS,BL-BLCSLEDSS-2FT-20-4KMV-ET,69770,[S]Length & Wattage Options,2 Foot / 20W,[S]Color Temperature (CCT),4000K
BL-BLCSLEDSS,BL-BLCSLEDSS-2FT-20-5KMV-ET,69772,[S]Length & Wattage Options,2 Foot / 20W,[S]Color Temperature (CCT),5000K
BL-BLCSLEDSS,BL-BLCSLEDSS-3FT-25-35KMV-ET,69774,[S]Length & Wattage Options,3 Foot / 26.155W,[S]Color Temperature (CCT),3500K
BL-BLCSLEDSS,BL-BLCSLEDSS-3FT-25-4KMV-ET,69775,[S]Length & Wattage Options,3 Foot / 26.155W,[S]Color Temperature (CCT),4000K
BL-BLCSLEDSS,BL-BLCSLEDSS-3FT-25-5KMV-ET,69777,[S]Length & Wattage Options,3 Foot / 26.155W,[S]Color Temperature (CCT),5000K
BL-BLCSLEDSS,BL-BLCSLEDSS-4FT-35-35KMV-ET,69778,[S]Length & Wattage Options,4 Foot / 33W,[S]Color Temperature (CCT),3500K
BL-BLCSLEDSS,BL-BLCSLEDSS-4FT-35-4KMV-ET,69780,[S]Length & Wattage Options,4 Foot / 33W,[S]Color Temperature (CCT),4000K
BL-BLCSLEDSS,BL-BLCSLEDSS-4FT-35-5KMV-ET,69782,[S]Length & Wattage Options,4 Foot / 33W,[S]Color Temperature (CCT),5000K
BL-BLCSLEDSS,BL-BLCSLEDSS-8FT-65-35KMV-ET,69783,[S]Length & Wattage Options,8 Foot / 62W,[S]Color Temperature (CCT),3500K
BL-BLCSLEDSS,BL-BLCSLEDSS-8FT-65-4KMV-ET,69785,[S]Length & Wattage Options,8 Foot / 62W,[S]Color Temperature (CCT),4000K
BL-BLCSLEDSS,BL-BLCSLEDSS-8FT-65-5KMV-ET,69786,[S]Length & Wattage Options,8 Foot / 62W,[S]Color Temperature (CCT),5000K
RP-8523,RP-8523WH-90-3K,69876,[S]Finish Options,White,[S]Color Temperature (CCT),3000K
RP-8523,RP-8523WH-90-4K,69877,[S]Finish Options,White,[S]Color Temperature (CCT),4000K
RP-8523,RP-8523BK-90-3K,69878,[S]Finish Options,Black,[S]Color Temperature (CCT),3000K
RP-8523,RP-8523BK-90-4K,69879,[S]Finish Options,Black,[S]Color Temperature (CCT),4000K
RP-8523,RP-8523OB-90-3K,69880,[S]Finish Options,Bronze,[S]Color Temperature (CCT),3000K
RP-8523,RP-8523OB-90-4K,69881,[S]Finish Options,Bronze,[S]Color Temperature (CCT),4000K
RP-8523,RP-8523BN-90-3K,69882,[S]Finish Options,Brushed Nickel,[S]Color Temperature (CCT),3000K
RP-8523,RP-8523BN-90-4K,69883,[S]Finish Options,Brushed Nickel,[S]Color Temperature (CCT),4000K
RP-8162H,RP-8162H-50-30,69935,[S]Wattage & Lumen Options,50 Watts / 3438 Lumens,[S]Color Temperature (CCT),3000K
RP-8162H,RP-8162H-50-40,69937,[S]Wattage & Lumen Options,50 Watts / 3438 Lumens,[S]Color Temperature (CCT),4000K
RP-8162H,RP-8162H-60-30,69940,[S]Wattage & Lumen Options,60 Watts / 4265 Lumens,[S]Color Temperature (CCT),3000K
RP-8162H,RP-8162H-60-40,69942,[S]Wattage & Lumen Options,60 Watts / 4265 Lumens,[S]Color Temperature (CCT),4000K
RP-8162H,RP-8162H-70-30,69945,[S]Wattage & Lumen Options,70 Watts / 4921 Lumens,[S]Color Temperature (CCT),3000K
RP-8162H,RP-8162H-70-40,69946,[S]Wattage & Lumen Options,70 Watts / 4921 Lumens,[S]Color Temperature (CCT),4000K
RP-8162H,RP-8162H-90-30,69950,[S]Wattage & Lumen Options,90 Watts / 5798 Lumens,[S]Color Temperature (CCT),3000K
RP-8162H,RP-8162H-90-40,69951,[S]Wattage & Lumen Options,90 Watts / 5798 Lumens,[S]Color Temperature (CCT),4000K
RP-8126H,RP-8126H-23-30,69958,[S]Wattage Options,23 Watt,[S]Color Temperature (CCT),3000K
RP-8126H,RP-8126H-23-35,69959,[S]Wattage Options,23 Watt,[S]Color Temperature (CCT),3500K
RP-8126H,RP-8126H-23-40,69961,[S]Wattage Options,23 Watt,[S]Color Temperature (CCT),4000K
RP-8126H,RP-8126H-30-30,69964,[S]Wattage Options,30 Watt,[S]Color Temperature (CCT),3000K
RP-8126H,RP-8126H-30-35,69966,[S]Wattage Options,30 Watt,[S]Color Temperature (CCT),3500K
RP-8126H,RP-8126H-30-40,69967,[S]Wattage Options,30 Watt,[S]Color Temperature (CCT),4000K
RP-8126H,RP-8126H-45-30,69970,[S]Wattage Options,45 Watt,[S]Color Temperature (CCT),3000K
RP-8126H,RP-8126H-45-35,69972,[S]Wattage Options,45 Watt,[S]Color Temperature (CCT),3500K
