product_id,parent_sku,child_sku,"Color Temperature (CCT)","Finish Options","Light Source Options","Select Light Source","End Cap Finish Options","Letter Color Options","Wattage Options","Main Cable Length","Select Size","Metal Trim Ring Finish","Wattage & Lumen Options","Finial & Globe Options","Lamp / Ballast Options","Lamp & Ballast Options","Fixture Options","Control Options","Round Trim Ring Options","Square Trim Ring Options",Voltage,"Wattage / Lumen Options","[RB]Color Temperature (CCT)",Reflector,Color,"Color Temperature","Select Size (W x L)","Voltage Options","Length/Wattage Options","Mounting Options","Color Te\mperature (CCT)","Housing Color Options","Size & Wattage Options","Rod Set Options","Spool Length","Lamp Options","Lens Options","Size & Lamps Options","Watts & Bollard Options","Wattage & VA Rating","Wattage & Battery Type","Wattage & Lens Options","Soft Connector Options","Cable Options","Battery Options","Sensor Options","Distribution Options","Voltage Rating Options","Beam Angle Options",Lumens,Testing,"Dimming Options","CCT Options","Finish Option","Output Wattage Options","Number of Channels & Wattage Options","Length / Wattage Options","Length & Wattage Options"
52806,TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52807,TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52808,TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52809,TF-SM24CLY56W5650LVDMV,TF-SM24CLY56W5650LVDMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52814,TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52815,TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52816,TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52817,TF-SM22CLY28W2850LVDMV,TF-SM22CLY28W2850LVDMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52860,SP-2-0246D-A,SP-2-0246D-A-3000K-BI,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52861,SP-2-0246D-A,SP-2-0246D-A-4000K-BI,4100K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52862,TF-FSFFR96L,TF-FSFFR96L-J62W6600LDMV40KWH,,,,,,,"62 Wattts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52863,TF-FSFFR96L,TF-FSFFR96L-Z114W12600LDMV40KWH,,,,,,,"114 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52864,TF-FSFFR48L,TF-FSFFR48L-J31W3400LDMV40KWH,,,,,,,"31 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52866,TF-FSFFR48L,TF-FSFFR48L-Z57W6300LDMV40KWH,,,,,,,"57 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52870,TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-30KEM,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52871,TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-35KEM,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52872,TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-40KEM,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52874,TF-SS213A48LY45W4500LDMV(20),TF-SS213A48LY45W4500LDMV(20)-50KEM,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52873,SP-C091D,SP-C091D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52875,SP-C091D,SP-C091D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52876,TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52877,TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52879,TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52881,TF-SSSTSMW24LE27W2000LDMV(XX),TF-SSSTSMW24LE27W2000LDMV(XX)-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52878,SP-1015D,SP-1015D-06-3000K,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52882,SP-1015D,SP-1015D-62-3000K,,"Satin Nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52884,TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-30KEM,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52885,TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-35KEM,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52886,TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-40KEM,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52888,TF-SSSTWFR48LY46W5500LDMV(20)EM,TF-SSSTWFR48LY46W5500LDMV(20)EM-50KEM,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52887,SP-1018D,SP-1018D-62-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52889,SP-1018D,SP-1018D-62-4100K,4100K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70748,SP-1130D,SP-1130D-62-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70749,SP-1130D,SP-1130D-62-41K,4100K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52987,SP-DC318D-PD,SP-DC318D-PD-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52988,SP-DC318D-PD,SP-DC318D-PD-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77876,SP-DC614D-PD,SP-DC614D-PD-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77877,SP-DC614D-PD,SP-DC614D-PD-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53320,TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53321,TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53323,TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53324,TF-LPCMW48LS40W4550LG120,TF-LPCMW48LS40W4550LG120-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53334,TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53335,TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53338,TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-40K,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53339,TF-S96LT57W6400LW35DMV,TF-S96LT57W6400LW35DMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53341,TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53342,TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53344,TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-40K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53345,TF-S60LT38W4070LW35DMV,TF-S60LT38W4070LW35DMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53350,TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53351,TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53352,TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-40K,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53353,TF-S48LT29W3200LW35DMV,TF-S48LT29W3200LW35DMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53364,TF-LDED,TF-LDED-13L4W360L50K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53366,TF-LDED,TF-LDED-22L7W630L50K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53368,TF-LDED,TF-LDED-23L8W720L50K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53369,TF-LDED,TF-LDED-35L14W1260L50K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53371,TF-LDED,TF-LDED-47L18W1550L50K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53375,TF-LCR96L40W5200LMV,TF-LCR96L40W5200LMV-40K,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53376,TF-LCR96L40W5200LMV,TF-LCR96L40W5200LMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53379,TF-LCR48L18W2400LMV,TF-LCR48L18W2400LMV-40K,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53381,TF-LCR48L18W2400LMV,TF-LCR48L18W2400LMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53383,TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-30KWH,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53385,TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-35KWH,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53387,TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-40KWH,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53388,TF-LRSFR48LS50W5600LDMV,TF-LRSFR48LS50W5600LDMV-50KWH,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53389,TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-30KWH,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53391,TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-35KWH,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53392,TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-40KWH,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53394,TF-LRSFR24LS25W2800LDMV,TF-LRSFR24LS25W2800LDMV-50KWH,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53433,TF-159A48L,TF-159A48L-S48W3900LDMV40K,,,,,,,"48 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53434,TF-159A48L,TF-159A48L-S62W4700LDMV40K,,,,,,,"62 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53438,TF-159A24L,TF-159A24L-S24W1900LDMV40K,,,,,,,"24 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53439,TF-159A24L,TF-159A24L-S31W2300LDMV40K,,,,,,,"31 Watts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53440,SP-MDF032D,SP-MDF032D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53441,SP-MDF032D,SP-MDF032D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53442,SP-MDF032D,SP-MDF032D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71181,TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-30K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71182,TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-35K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71183,TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-40K,"4000K (recommended)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71184,TF-209FR48LF48W5700LDMV,TF-209FR48LF48W5700LDMV-50K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53455,SP-MDF021D,SP-MDF021D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53457,SP-MDF021D,SP-MDF021D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53459,SP-MDF021D,SP-MDF021D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53468,SP-MDF075D,SP-MDF075D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53469,SP-MDF075D,SP-MDF075D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53470,SP-MDF075D,SP-MDF075D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53473,SP-W260D,SP-W260D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53475,SP-W260D,SP-W260D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53477,SP-W260D,SP-W260D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53484,SP-MDF036D,SP-MDF036D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53486,SP-MDF036D,SP-MDF036D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53487,SP-MDF036D,SP-MDF036D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53489,SP-MDF035D,SP-MDF035D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53491,SP-MDF035D,SP-MDF035D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53493,SP-MDF035D,SP-MDF035D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53499,SP-W160D,SP-W160D-3000K-60,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53501,SP-W160D,SP-W160D-3500K-60,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53502,SP-W160D,SP-W160D-4000K-60,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53521,SP-W168D,SP-W168D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53522,SP-W168D,SP-W168D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53523,SP-W168D,SP-W168D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77899,SP-FL2103D-C,SP-FL2103D-C-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77900,SP-FL2103D-C,SP-FL2103D-C-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77901,SP-FL2103D-C,SP-FL2103D-C-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77902,SP-FL2103D-C,SP-FL2103D-C-5000K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77923,SP-FL2103D-A,SP-FL2103D-A-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77924,SP-FL2103D-A,SP-FL2103D-A-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78104,SP-FL2103D-B,SP-FL2103D-B-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78105,SP-FL2103D-B,SP-FL2103D-B-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78202,SP-3-0115D,SP-3-0115D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78203,SP-3-0115D,SP-3-0115D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53747,TF-LLLSFHCNPF,TF-LLLSFHCNPF-605WH,,,,,,,,,,,,,,,"6FT Cable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53748,TF-LLLSFHCNPF,TF-LLLSFHCNPF-612WH,,,,,,,,,,,,,,,"12FT Cable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53749,TF-LLLSFHCPF,TF-LLLSFHCPF-605WWH,,,,,,,,,,,,,,,"6FT Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53750,TF-LLLSFHCPF,TF-LLLSFHCPF-612WWH,,,,,,,,,,,,,,,"12FT Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53836,TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-30KWH-HC401WH,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53837,TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-35KWH-HC401WH,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53839,TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-40KWH-HC401WH,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53840,TF-SLPFR96LS96W9600LDMV,TF-SLPFR96LS96W9600LDMV-50KWH-HC401WH,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53847,TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-30KWHHC4015WH,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53848,TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-35KWHHC4015WH,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53850,TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-40KWHHC4015WH,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53851,TF-SLPFR48LS48W5400LDMV,TF-SLPFR48LS48W5400LDMV-50KWHHC4015WH,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78229,TF-LLLSH48L,TF-LLLSH48L-24W2125L-30KSA,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78230,TF-LLLSH48L,TF-LLLSH48L-24W2125L-40KSA,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53903,SP-BH2D,SP-BH2D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53904,SP-BH2D,SP-BH2D-5000K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53908,SP-BH3D,SP-BH3D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53910,SP-BH3D,SP-BH3D-5000K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53915,SP-3-0103D,SP-3-0103D-3500K,3500K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53916,SP-3-0103D,SP-3-0103D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53917,SP-3-0103D,SP-3-0103D-5000K,5000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70638,SP-3-4001D,SP-3-4001D-05-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70639,SP-3-4001D,SP-3-4001D-05-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70636,SP-3-4041D,SP-3-4041D-05-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70637,SP-3-4041D,SP-3-4041D-05-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70644,SP-3-4182D,SP-3-4182D-3000K,3000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70645,SP-3-4182D,SP-3-4182D-4000K,4000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
